160     // Pixel 1  Row: 1
177     // Pixel 13067  
176     // Pixel 13068  
175     // Pixel 13069  
177     // Pixel 13070  
167     // Pixel 13071  
149     // Pixel 13072  
192     // Pixel 13073  
86      // Pixel 13074  
81      // Pixel 13075  
27      // Pixel 13076  
49      // Pixel 13077  
49      // Pixel 13078  
54      // Pixel 13079  
55      // Pixel 13080  
87      // Pixel 13081  
70      // Pixel 13082  
59      // Pixel 13083  
67      // Pixel 13084  
77      // Pixel 13085  
93      // Pixel 13086  
64      // Pixel 13087  
96      // Pixel 13088  
73      // Pixel 13089  
58      // Pixel 13090  
66      // Pixel 13091  
88      // Pixel 13092  
91      // Pixel 13093  
142     // Pixel 13094  
132     // Pixel 13095  
158     // Pixel 13096  
80      // Pixel 13097  
119     // Pixel 13098  
97      // Pixel 13099  
132     // Pixel 13100  
61      // Pixel 13101  
53      // Pixel 13102  
38      // Pixel 13103  
83      // Pixel 13104  
56      // Pixel 13105  
51      // Pixel 13106  
52      // Pixel 13107  
59      // Pixel 13108  
59      // Pixel 13109  
53      // Pixel 13110  
56      // Pixel 13111  
65      // Pixel 13112  
75      // Pixel 13113  
85      // Pixel 13114  
66      // Pixel 13115  
62      // Pixel 13116  
99      // Pixel 13117  
118     // Pixel 13118  
114     // Pixel 13119  
122     // Pixel 13120  
121     // Pixel 13121  
127     // Pixel 13122  
133     // Pixel 13123  
136     // Pixel 13124  
136     // Pixel 13125  
137     // Pixel 13126  
142     // Pixel 13127  
146     // Pixel 13128  
160     // Pixel 13129  
162     // Pixel 13130  
166     // Pixel 13131  
171     // Pixel 13132  
176     // Pixel 13133  
182     // Pixel 13134  
186     // Pixel 13135  
189     // Pixel 13136  
193     // Pixel 13137  
202     // Pixel 13138  
209     // Pixel 13139  
197     // Pixel 13140  
202     // Pixel 13141  
227     // Pixel 13142  
173     // Pixel 13143  
57      // Pixel 13144  
66      // Pixel 13145  
65      // Pixel 13146  
61      // Pixel 13147  
75      // Pixel 13148  
60      // Pixel 13149  
109     // Pixel 13150  
149     // Pixel 13151  
145     // Pixel 13152  
147     // Pixel 13153  
145     // Pixel 13154  
144     // Pixel 13155  
144     // Pixel 13156  
145     // Pixel 13157  
144     // Pixel 13158  
141     // Pixel 13159  
139     // Pixel 13160  
133     // Pixel 13161  
127     // Pixel 13162  
124     // Pixel 13163  
114     // Pixel 13164  
122     // Pixel 13165  
128     // Pixel 13166  
115     // Pixel 13167  
125     // Pixel 13168  
198     // Pixel 13169  
218     // Pixel 13170  
207     // Pixel 13171  
208     // Pixel 13172  
212     // Pixel 13173  
179     // Pixel 13174  
117     // Pixel 13175  
49      // Pixel 13176  
75      // Pixel 13177  
86      // Pixel 13178  
87      // Pixel 13179  
86      // Pixel 13180  
97      // Pixel 13181  
101     // Pixel 13182  
93      // Pixel 13183  
86      // Pixel 13184  
112     // Pixel 13185  Row: 104
131     // Pixel 13186  
155     // Pixel 13187  
153     // Pixel 13188  
137     // Pixel 13189  
95      // Pixel 13190  
57      // Pixel 13191  
77      // Pixel 13192  
130     // Pixel 13193  
161     // Pixel 13194  
182     // Pixel 13195  
178     // Pixel 13196  
171     // Pixel 13197  
172     // Pixel 13198  
165     // Pixel 13199  
153     // Pixel 13200  
150     // Pixel 13201  
124     // Pixel 13202  
46      // Pixel 13203  
42      // Pixel 13204  
44      // Pixel 13205  
63      // Pixel 13206  
69      // Pixel 13207  
56      // Pixel 13208  
57      // Pixel 13209  
63      // Pixel 13210  
70      // Pixel 13211  
58      // Pixel 13212  
45      // Pixel 13213  
57      // Pixel 13214  
33      // Pixel 13215  
102     // Pixel 13216  
61      // Pixel 13217  
67      // Pixel 13218  
83      // Pixel 13219  
83      // Pixel 13220  
104     // Pixel 13221  
94      // Pixel 13222  
147     // Pixel 13223  
118     // Pixel 13224  
127     // Pixel 13225  
93      // Pixel 13226  
141     // Pixel 13227  
82      // Pixel 13228  
103     // Pixel 13229  
54      // Pixel 13230  
48      // Pixel 13231  
73      // Pixel 13232  
58      // Pixel 13233  
52      // Pixel 13234  
52      // Pixel 13235  
59      // Pixel 13236  
59      // Pixel 13237  
53      // Pixel 13238  
57      // Pixel 13239  
67      // Pixel 13240  
81      // Pixel 13241  
93      // Pixel 13242  
69      // Pixel 13243  
60      // Pixel 13244  
102     // Pixel 13245  
127     // Pixel 13246  
121     // Pixel 13247  
123     // Pixel 13248  
135     // Pixel 13249  
139     // Pixel 13250  
141     // Pixel 13251  
139     // Pixel 13252  
136     // Pixel 13253  
138     // Pixel 13254  
143     // Pixel 13255  
149     // Pixel 13256  
157     // Pixel 13257  
159     // Pixel 13258  
164     // Pixel 13259  
171     // Pixel 13260  
177     // Pixel 13261  
182     // Pixel 13262  
185     // Pixel 13263  
186     // Pixel 13264  
198     // Pixel 13265  
196     // Pixel 13266  
202     // Pixel 13267  
207     // Pixel 13268  
210     // Pixel 13269  
217     // Pixel 13270  
198     // Pixel 13271  
160     // Pixel 13272  
56      // Pixel 13273  
58      // Pixel 13274  
59      // Pixel 13275  
76      // Pixel 13276  
59      // Pixel 13277  
111     // Pixel 13278  
147     // Pixel 13279  
143     // Pixel 13280  
147     // Pixel 13281  
145     // Pixel 13282  
143     // Pixel 13283  
143     // Pixel 13284  
143     // Pixel 13285  
141     // Pixel 13286  
138     // Pixel 13287  
135     // Pixel 13288  
126     // Pixel 13289  
125     // Pixel 13290  
132     // Pixel 13291  
124     // Pixel 13292  
126     // Pixel 13293  
129     // Pixel 13294  
128     // Pixel 13295  
154     // Pixel 13296  
202     // Pixel 13297  
222     // Pixel 13298  
214     // Pixel 13299  
212     // Pixel 13300  
198     // Pixel 13301  
151     // Pixel 13302  
101     // Pixel 13303  
58      // Pixel 13304  
93      // Pixel 13305  
93      // Pixel 13306  
88      // Pixel 13307  
102     // Pixel 13308  
119     // Pixel 13309  
102     // Pixel 13310  
87      // Pixel 13311  
102     // Pixel 13312  
70      // Pixel 13313  Row: 105
107     // Pixel 13314  
146     // Pixel 13315  
163     // Pixel 13316  
155     // Pixel 13317  
127     // Pixel 13318  
56      // Pixel 13319  
77      // Pixel 13320  
133     // Pixel 13321  
167     // Pixel 13322  
180     // Pixel 13323  
173     // Pixel 13324  
176     // Pixel 13325  
179     // Pixel 13326  
164     // Pixel 13327  
147     // Pixel 13328  
137     // Pixel 13329  
65      // Pixel 13330  
39      // Pixel 13331  
41      // Pixel 13332  
46      // Pixel 13333  
59      // Pixel 13334  
57      // Pixel 13335  
56      // Pixel 13336  
49      // Pixel 13337  
55      // Pixel 13338  
95      // Pixel 13339  
63      // Pixel 13340  
45      // Pixel 13341  
59      // Pixel 13342  
76      // Pixel 13343  
51      // Pixel 13344  
93      // Pixel 13345  
65      // Pixel 13346  
80      // Pixel 13347  
73      // Pixel 13348  
91      // Pixel 13349  
113     // Pixel 13350  
131     // Pixel 13351  
125     // Pixel 13352  
147     // Pixel 13353  
102     // Pixel 13354  
86      // Pixel 13355  
122     // Pixel 13356  
135     // Pixel 13357  
50      // Pixel 13358  
41      // Pixel 13359  
69      // Pixel 13360  
59      // Pixel 13361  
54      // Pixel 13362  
48      // Pixel 13363  
54      // Pixel 13364  
61      // Pixel 13365  
51      // Pixel 13366  
49      // Pixel 13367  
65      // Pixel 13368  
80      // Pixel 13369  
116     // Pixel 13370  
85      // Pixel 13371  
53      // Pixel 13372  
94      // Pixel 13373  
109     // Pixel 13374  
136     // Pixel 13375  
123     // Pixel 13376  
135     // Pixel 13377  
138     // Pixel 13378  
140     // Pixel 13379  
141     // Pixel 13380  
141     // Pixel 13381  
142     // Pixel 13382  
145     // Pixel 13383  
147     // Pixel 13384  
154     // Pixel 13385  
157     // Pixel 13386  
162     // Pixel 13387  
166     // Pixel 13388  
171     // Pixel 13389  
176     // Pixel 13390  
182     // Pixel 13391  
186     // Pixel 13392  
188     // Pixel 13393  
192     // Pixel 13394  
199     // Pixel 13395  
205     // Pixel 13396  
209     // Pixel 13397  
213     // Pixel 13398  
217     // Pixel 13399  
219     // Pixel 13400  
126     // Pixel 13401  
21      // Pixel 13402  
75      // Pixel 13403  
49      // Pixel 13404  
53      // Pixel 13405  
131     // Pixel 13406  
143     // Pixel 13407  
140     // Pixel 13408  
146     // Pixel 13409  
146     // Pixel 13410  
145     // Pixel 13411  
145     // Pixel 13412  
143     // Pixel 13413  
141     // Pixel 13414  
140     // Pixel 13415  
139     // Pixel 13416  
135     // Pixel 13417  
123     // Pixel 13418  
135     // Pixel 13419  
132     // Pixel 13420  
131     // Pixel 13421  
131     // Pixel 13422  
133     // Pixel 13423  
180     // Pixel 13424  
212     // Pixel 13425  
215     // Pixel 13426  
215     // Pixel 13427  
216     // Pixel 13428  
188     // Pixel 13429  
117     // Pixel 13430  
78      // Pixel 13431  
95      // Pixel 13432  
90      // Pixel 13433  
97      // Pixel 13434  
106     // Pixel 13435  
108     // Pixel 13436  
103     // Pixel 13437  
96      // Pixel 13438  
97      // Pixel 13439  
102     // Pixel 13440  
44      // Pixel 13441  Row: 106
86      // Pixel 13442  
139     // Pixel 13443  
170     // Pixel 13444  
166     // Pixel 13445  
135     // Pixel 13446  
57      // Pixel 13447  
70      // Pixel 13448  
133     // Pixel 13449  
167     // Pixel 13450  
181     // Pixel 13451  
174     // Pixel 13452  
178     // Pixel 13453  
180     // Pixel 13454  
164     // Pixel 13455  
147     // Pixel 13456  
146     // Pixel 13457  
76      // Pixel 13458  
51      // Pixel 13459  
51      // Pixel 13460  
53      // Pixel 13461  
61      // Pixel 13462  
56      // Pixel 13463  
54      // Pixel 13464  
44      // Pixel 13465  
55      // Pixel 13466  
105     // Pixel 13467  
60      // Pixel 13468  
55      // Pixel 13469  
44      // Pixel 13470  
70      // Pixel 13471  
62      // Pixel 13472  
88      // Pixel 13473  
73      // Pixel 13474  
84      // Pixel 13475  
92      // Pixel 13476  
86      // Pixel 13477  
97      // Pixel 13478  
103     // Pixel 13479  
126     // Pixel 13480  
159     // Pixel 13481  
127     // Pixel 13482  
52      // Pixel 13483  
100     // Pixel 13484  
161     // Pixel 13485  
31      // Pixel 13486  
50      // Pixel 13487  
72      // Pixel 13488  
58      // Pixel 13489  
52      // Pixel 13490  
46      // Pixel 13491  
56      // Pixel 13492  
66      // Pixel 13493  
55      // Pixel 13494  
48      // Pixel 13495  
58      // Pixel 13496  
88      // Pixel 13497  
115     // Pixel 13498  
91      // Pixel 13499  
55      // Pixel 13500  
96      // Pixel 13501  
118     // Pixel 13502  
137     // Pixel 13503  
131     // Pixel 13504  
135     // Pixel 13505  
137     // Pixel 13506  
139     // Pixel 13507  
140     // Pixel 13508  
141     // Pixel 13509  
142     // Pixel 13510  
145     // Pixel 13511  
147     // Pixel 13512  
152     // Pixel 13513  
155     // Pixel 13514  
160     // Pixel 13515  
164     // Pixel 13516  
168     // Pixel 13517  
174     // Pixel 13518  
180     // Pixel 13519  
184     // Pixel 13520  
187     // Pixel 13521  
192     // Pixel 13522  
198     // Pixel 13523  
204     // Pixel 13524  
208     // Pixel 13525  
212     // Pixel 13526  
216     // Pixel 13527  
219     // Pixel 13528  
181     // Pixel 13529  
76      // Pixel 13530  
52      // Pixel 13531  
51      // Pixel 13532  
48      // Pixel 13533  
140     // Pixel 13534  
144     // Pixel 13535  
150     // Pixel 13536  
146     // Pixel 13537  
146     // Pixel 13538  
146     // Pixel 13539  
144     // Pixel 13540  
143     // Pixel 13541  
141     // Pixel 13542  
139     // Pixel 13543  
137     // Pixel 13544  
139     // Pixel 13545  
130     // Pixel 13546  
131     // Pixel 13547  
118     // Pixel 13548  
129     // Pixel 13549  
150     // Pixel 13550  
160     // Pixel 13551  
194     // Pixel 13552  
211     // Pixel 13553  
212     // Pixel 13554  
213     // Pixel 13555  
205     // Pixel 13556  
166     // Pixel 13557  
105     // Pixel 13558  
78      // Pixel 13559  
91      // Pixel 13560  
95      // Pixel 13561  
103     // Pixel 13562  
108     // Pixel 13563  
103     // Pixel 13564  
96      // Pixel 13565  
95      // Pixel 13566  
100     // Pixel 13567  
106     // Pixel 13568  
26      // Pixel 13569  Row: 107
67      // Pixel 13570  
129     // Pixel 13571  
172     // Pixel 13572  
170     // Pixel 13573  
139     // Pixel 13574  
57      // Pixel 13575  
62      // Pixel 13576  
131     // Pixel 13577  
167     // Pixel 13578  
182     // Pixel 13579  
176     // Pixel 13580  
180     // Pixel 13581  
181     // Pixel 13582  
164     // Pixel 13583  
147     // Pixel 13584  
132     // Pixel 13585  
65      // Pixel 13586  
44      // Pixel 13587  
46      // Pixel 13588  
47      // Pixel 13589  
54      // Pixel 13590  
47      // Pixel 13591  
45      // Pixel 13592  
42      // Pixel 13593  
64      // Pixel 13594  
113     // Pixel 13595  
53      // Pixel 13596  
62      // Pixel 13597  
34      // Pixel 13598  
62      // Pixel 13599  
69      // Pixel 13600  
71      // Pixel 13601  
70      // Pixel 13602  
84      // Pixel 13603  
109     // Pixel 13604  
93      // Pixel 13605  
88      // Pixel 13606  
87      // Pixel 13607  
143     // Pixel 13608  
138     // Pixel 13609  
103     // Pixel 13610  
57      // Pixel 13611  
99      // Pixel 13612  
197     // Pixel 13613  
57      // Pixel 13614  
25      // Pixel 13615  
60      // Pixel 13616  
67      // Pixel 13617  
57      // Pixel 13618  
47      // Pixel 13619  
54      // Pixel 13620  
65      // Pixel 13621  
56      // Pixel 13622  
48      // Pixel 13623  
58      // Pixel 13624  
95      // Pixel 13625  
109     // Pixel 13626  
94      // Pixel 13627  
51      // Pixel 13628  
93      // Pixel 13629  
122     // Pixel 13630  
129     // Pixel 13631  
134     // Pixel 13632  
